ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,peTTM,pbMRQ,psTTM,pcfNcfTTM
600519.SH,20040330,34.2,34.8,34.05,34.73,34.28,0.45,1.31,5876.54,20288.601,17.905179,3.054780,4.375571,18.769126
600519.SH,20040331,34.7,35.2,34.58,35.04,34.73,0.31,0.89,7310.13,25543.352,18.065001,3.082047,4.414628,18.936659
600519.SH,20040401,34.79,35.5,34.79,35.39,35.04,0.35,1.0,8504.21,29966.66,18.245444,3.112833,4.458723,19.125810
600519.SH,20040402,35.35,36.5,35.35,36.29,35.39,0.9,2.54,18818.21,67825.517,18.709443,3.191995,4.572113,19.612197
600519.SH,20040405,36.3,37.4,36.3,37.25,36.29,0.96,2.65,18631.34,68785.082,19.204374,3.276434,4.693062,20.131009
600519.SH,20040406,37.4,37.4,36.9,37.23,37.25,-0.02,-0.05,7135.67,26461.49,19.194063,3.274675,4.690542,20.120201
600519.SH,20040407,37.26,39.05,37.26,38.87,37.23,1.64,4.41,18692.2,72038.041,20.039571,3.418926,4.897163,21.006505
600519.SH,20040408,38.9,40.52,38.72,40.48,38.87,1.61,4.14,15913.24,63361.314,20.869612,3.560539,5.100004,21.876597
600519.SH,20040409,40.45,40.45,39.18,39.2,40.48,-1.28,-3.16,34322.8,135738.045,20.209704,3.447953,4.938739,21.184847
600519.SH,20040412,38.9,39.5,38.3,38.76,39.2,-0.44,-1.12,10272.24,39974.344,19.982860,3.409251,4.883304,20.947058
600519.SH,20040413,38.9,39.4,38.6,39.15,38.76,0.39,1.01,15524.41,60506.087,20.183926,3.443555,4.932439,21.157826
600519.SH,20040414,38.85,38.99,37.6,38.15,39.15,-1.0,-2.55,15543.83,59198.319,19.668372,3.355597,4.806451,20.617396
600519.SH,20040415,38.0,38.6,37.8,37.96,38.15,-0.19,-0.5,5958.63,22690.028,19.570417,3.338885,4.782513,20.514714
600519.SH,20040416,37.82,38.48,37.4,37.99,37.96,0.03,0.08,4497.78,17042.489,19.585884,3.341523,4.786293,20.530927
600519.SH,20040419,38.0,38.0,36.8,36.85,37.99,-1.14,-3.0,5897.01,22127.813,18.998153,3.241251,4.642666,19.914837
600519.SH,20040420,36.8,37.48,36.31,37.2,36.85,0.35,0.95,7705.92,28305.52,19.178596,3.272037,4.686762,20.103988
600519.SH,20040421,37.39,37.5,36.2,36.63,37.2,-0.57,-1.53,3994.19,14703.155,18.884731,3.221901,4.614949,19.795943
600519.SH,20040422,36.5,36.8,36.2,36.6,36.63,-0.03,-0.08,8252.44,30019.962,18.869264,3.219262,4.611169,19.779730
600519.SH,20040423,36.4,36.78,36.2,36.77,36.6,0.17,0.46,8065.07,29417.711,18.956908,3.234215,4.632587,19.871603
600519.SH,20040426,36.54,37.37,36.4,37.22,36.77,0.45,1.22,6603.39,24414.409,19.188908,3.273796,4.689282,20.114796
600519.SH,20040427,37.25,39.0,37.25,37.91,37.22,0.69,1.85,20597.48,78913.119,19.544640,3.334487,4.776214,20.487693
600519.SH,20040428,37.9,37.9,37.1,37.55,37.91,-0.36,-0.95,5596.78,21005.617,19.359040,3.302822,4.730858,20.293138
600519.SH,20040429,38.48,38.8,35.5,36.66,37.55,-0.89,-2.37,17383.26,62795.124,17.584682,2.993944,4.399676,27.303552
600519.SH,20040430,36.29,37.5,36.01,37.43,36.66,0.77,2.1,12961.66,47858.161,17.954027,3.056829,4.492086,27.877030
600519.SH,20040510,37.3,37.4,35.58,36.23,37.43,-1.2,-3.21,8003.64,28883.861,17.378424,2.958827,4.348070,26.983297
600519.SH,20040511,35.75,36.8,35.75,36.04,36.23,-0.19,-0.52,6734.23,24441.916,17.287286,2.943310,4.325268,26.841789
600519.SH,20040512,36.02,36.85,36.01,36.81,36.04,0.77,2.14,8684.46,31635.698,17.656632,3.006195,4.417678,27.415268
600519.SH,20040513,36.5,37.8,36.5,37.79,36.81,0.98,2.66,14720.22,55043.074,18.126708,3.086229,4.535291,28.145150
600519.SH,20040514,37.88,37.99,36.8,37.45,37.79,-0.34,-0.9,6028.82,22432.732,17.963620,3.058462,4.494486,27.891926
600519.SH,20040517,37.27,37.27,36.32,36.72,37.45,-0.73,-1.95,3389.03,12486.993,17.613462,2.998844,4.406877,27.348238
600519.SH,20040518,36.75,37.2,35.0,36.21,36.72,-0.51,-1.39,19383.38,70073.744,17.368830,2.957194,4.345670,26.968402
600519.SH,20040519,36.5,37.1,36.05,36.59,36.21,0.38,1.05,4800.1,17709.875,17.551105,2.988228,4.391275,27.251417
600519.SH,20040520,36.4,36.66,36.16,36.48,36.59,-0.11,-0.3,2495.3,9068.633,17.498341,2.979244,4.378074,27.169492
600519.SH,20040521,36.48,36.7,35.81,36.4,36.48,-0.08,-0.22,1291.0,4704.499,17.459967,2.972711,4.368473,27.109909
600519.SH,20040524,36.36,36.5,35.95,36.0,36.4,-0.4,-1.1,1563.03,5641.346,17.268100,2.940044,4.320467,26.811998
600519.SH,20040525,35.93,36.5,35.8,35.85,36.0,-0.15,-0.42,5146.61,18589.609,17.196149,2.927793,4.302466,26.700282
600519.SH,20040526,35.86,36.14,35.62,36.04,35.85,0.19,0.53,2776.41,10011.88,17.287286,2.943310,4.325268,26.841789
600519.SH,20040527,36.6,36.98,36.0,36.5,36.04,0.46,1.28,3758.69,13778.597,17.507934,2.980877,4.380474,27.184387
600519.SH,20040528,36.4,36.97,36.3,36.88,36.5,0.38,1.04,1951.59,7168.549,17.690209,3.011911,4.426079,27.467403
600519.SH,20040601,36.88,37.45,36.87,37.4,36.88,0.52,1.41,3637.71,13507.855,17.939637,3.054379,4.488486,27.854687
600519.SH,20040602,37.4,37.4,36.8,36.84,37.4,-0.56,-1.5,2381.3,8832.775,17.671022,3.008645,4.421278,27.437612
600519.SH,20040603,36.9,37.27,36.5,36.8,36.84,-0.04,-0.11,782.44,2869.881,17.651835,3.005378,4.416478,27.407821
600519.SH,20040604,36.21,36.88,36.09,36.28,36.8,-0.52,-1.41,2070.44,7529.168,17.402407,2.962911,4.354071,27.020536
600519.SH,20040607,36.03,36.48,35.95,36.36,36.28,0.08,0.22,2453.52,8856.253,17.440781,2.969444,4.363672,27.080118
600519.SH,20040608,36.01,36.47,35.9,36.31,36.36,-0.05,-0.14,3357.16,12115.216,17.416797,2.965361,4.357671,27.042879
600519.SH,20040609,36.01,36.38,35.8,35.99,36.31,-0.32,-0.88,4724.71,17036.585,17.263303,2.939227,4.319267,26.804551
600519.SH,20040610,36.0,36.3,34.05,34.3,35.99,-1.69,-4.7,24414.16,84607.735,16.452662,2.801208,4.116445,25.545876
600519.SH,20040611,34.06,35.1,34.06,34.51,34.3,0.21,0.61,9236.77,31913.342,16.553392,2.818358,4.141648,25.702280
600519.SH,20040614,34.3,34.36,33.2,33.4,34.51,-1.11,-3.22,11932.22,40393.296,16.020959,2.727707,4.008434,24.875576
600519.SH,20040615,33.33,33.68,32.4,33.56,33.4,0.16,0.48,21484.47,70392.158,16.097706,2.740774,4.027636,24.994741
600519.SH,20040616,33.5,34.64,33.3,34.44,33.56,0.88,2.62,6623.43,22482.333,16.519815,2.812642,4.133247,25.650145
600519.SH,20040617,34.44,34.44,32.82,33.13,34.44,-1.31,-3.8,14816.15,49602.583,15.891448,2.705657,3.976030,24.674486
600519.SH,20040618,33.0,33.4,32.2,33.31,33.13,0.18,0.54,11670.68,38053.133,15.977789,2.720357,3.997633,24.808546
600519.SH,20040621,32.81,33.58,32.71,33.5,33.31,0.19,0.57,1034.22,3441.885,16.068926,2.735874,4.020435,24.950054
600519.SH,20040622,33.6,34.0,33.5,34.0,33.5,0.5,1.49,1254.47,4238.393,16.308761,2.776708,4.080441,25.322443
600519.SH,20040623,33.95,33.95,33.0,33.22,34.0,-0.78,-2.29,595.93,1987.467,15.934619,2.713007,3.986831,24.741516
600519.SH,20040624,33.22,33.79,33.18,33.23,33.22,0.01,0.03,1241.64,4133.36,15.939415,2.713824,3.988031,24.748964
600519.SH,20040625,33.43,34.7,33.08,33.8,33.23,0.57,1.72,3696.81,12619.117,16.212827,2.760374,4.056439,25.173487
600519.SH,20040628,33.5,34.4,33.5,34.12,33.8,0.32,0.95,3080.2,10476.223,16.366321,2.786508,4.094843,25.411816
600519.SH,20040629,34.12,34.25,33.8,34.09,34.12,-0.03,-0.09,6890.8,23479.163,16.351931,2.784058,4.091243,25.389473
600519.SH,20040630,34.09,34.19,33.0,33.85,34.09,-0.24,-0.7,4102.81,13952.503,16.236810,2.764458,4.062440,25.210726
600519.SH,20040701,25.02,26.8,25.01,26.73,25.81,0.92,3.56,2781.62,7361.258,16.668033,2.837877,4.170331,25.880281
600519.SH,20040702,26.8,27.3,26.38,27.26,26.73,0.53,1.98,2873.37,7731.847,16.998525,2.894146,4.253020,26.393433
600519.SH,20040705,27.0,28.38,27.0,28.33,27.26,1.07,3.93,5202.29,14545.862,17.665746,3.007746,4.419958,27.429419
600519.SH,20040706,28.48,29.38,28.2,28.22,28.33,-0.11,-0.39,16359.4,47067.614,17.597153,2.996068,4.402796,27.322916
600519.SH,20040707,28.18,29.02,27.7,28.83,28.22,0.61,2.16,13244.98,38002.932,17.977531,3.060830,4.497967,27.913525
600519.SH,20040708,28.95,29.0,28.51,28.59,28.83,-0.24,-0.83,2357.99,6779.704,17.827874,3.035350,4.460523,27.681154
600519.SH,20040709,28.43,28.88,28.43,28.5,28.59,-0.09,-0.31,1635.63,4678.105,17.771753,3.025795,4.446481,27.594015
600519.SH,20040712,28.5,28.86,28.1,28.66,28.5,0.16,0.56,4328.08,12351.574,17.871524,3.042782,4.471444,27.748929
600519.SH,20040713,28.5,29.5,28.5,29.43,28.66,0.77,2.69,6419.32,18772.253,18.351673,3.124531,4.591577,28.494451
600519.SH,20040714,29.38,29.58,29.0,29.56,29.43,0.13,0.44,4478.65,13176.396,18.432737,3.138333,4.611859,28.620319
600519.SH,20040715,29.56,30.66,29.56,30.61,29.56,1.05,3.55,28186.18,85455.066,19.087486,3.249810,4.775677,29.636940
600519.SH,20040716,30.62,30.85,30.0,30.58,30.61,-0.03,-0.1,5876.64,17947.709,19.068779,3.246625,4.770996,29.607894
600519.SH,20040719,30.59,30.79,29.93,30.55,30.58,-0.03,-0.1,8508.01,25718.864,19.050072,3.243440,4.766316,29.578848
600519.SH,20040720,30.45,30.55,30.02,30.5,30.55,-0.05,-0.16,7868.77,23908.753,19.018893,3.238131,4.758515,29.530437
600519.SH,20040721,30.5,30.9,30.18,30.85,30.5,0.35,1.15,7533.75,23041.353,19.237143,3.275290,4.813121,29.869311
600519.SH,20040722,30.8,31.86,30.6,30.77,30.85,-0.08,-0.26,27936.23,87061.727,19.187257,3.266797,4.800639,29.791854
600519.SH,20040723,30.5,31.5,30.4,31.46,30.77,0.69,2.24,10551.81,32608.304,19.617521,3.340053,4.908291,30.459920
600519.SH,20040726,31.6,31.6,30.28,30.82,31.46,-0.64,-2.03,6616.89,20362.836,19.218436,3.272105,4.808440,29.840265
600519.SH,20040727,30.9,30.9,29.77,29.82,30.82,-1.0,-3.24,11112.74,33370.357,18.594865,3.165937,4.652423,28.872054
600519.SH,20040728,30.66,30.66,28.82,29.48,29.82,-0.34,-1.14,8846.6,25861.812,16.965930,3.060274,4.284061,18.212516
600519.SH,20040729,29.3,29.68,29.03,29.63,29.48,0.15,0.51,3413.64,10010.293,17.052256,3.075845,4.305859,18.305184
600519.SH,20040730,29.5,30.36,29.5,30.07,29.63,0.44,1.49,2490.72,7475.971,17.305479,3.121521,4.369800,18.577013
600519.SH,20040802,30.05,30.3,29.5,29.75,30.07,-0.32,-1.06,7327.58,21734.52,17.121316,3.088302,4.323298,18.379320
600519.SH,20040803,29.5,29.95,29.31,29.39,29.75,-0.36,-1.21,7760.1,22860.312,16.914134,3.050931,4.270982,18.156914
600519.SH,20040804,29.18,30.0,29.12,29.89,29.39,0.5,1.7,4741.49,13978.388,17.201887,3.102835,4.343643,18.465810
600519.SH,20040805,29.8,29.8,29.3,29.55,29.89,-0.34,-1.14,2169.03,6399.271,17.006215,3.067540,4.294233,18.255761
600519.SH,20040806,29.4,29.9,29.11,29.79,29.55,0.24,0.81,2657.17,7857.159,17.144337,3.092454,4.329110,18.404031
600519.SH,20040809,29.51,29.96,29.51,29.95,29.79,0.16,0.54,2457.38,7317.44,17.236418,3.109064,4.352362,18.502878
600519.SH,20040810,29.71,30.2,29.65,30.16,29.95,0.21,0.7,2609.96,7820.329,17.357274,3.130863,4.382879,18.632614
600519.SH,20040811,30.0,30.1,29.8,29.95,30.16,-0.21,-0.7,1042.78,3119.88,17.236418,3.109064,4.352362,18.502878
600519.SH,20040812,29.52,30.1,29.52,30.09,29.95,0.14,0.47,2818.38,8383.159,17.316989,3.123597,4.372707,18.589369
600519.SH,20040813,29.89,30.18,29.7,30.11,30.09,0.02,0.07,3719.48,11134.747,17.328499,3.125673,4.375613,18.601725
600519.SH,20040816,29.88,30.11,29.85,29.86,30.11,-0.25,-0.83,1783.29,5336.45,17.184622,3.099721,4.339283,18.447277
600519.SH,20040817,29.81,30.1,29.57,30.0,29.86,0.14,0.47,1970.53,5905.094,17.265193,3.114254,4.359628,18.533768
600519.SH,20040818,30.2,30.31,29.9,30.12,30.0,0.12,0.4,5510.93,16624.721,17.334254,3.126711,4.377066,18.607903
600519.SH,20040819,30.0,30.2,29.81,29.92,30.12,-0.2,-0.66,5889.62,17653.366,17.219153,3.105949,4.348002,18.484344
600519.SH,20040820,29.92,30.2,29.8,29.95,29.92,0.03,0.1,5630.68,16868.762,17.236418,3.109064,4.352362,18.502878
600519.SH,20040823,29.8,29.8,29.15,29.21,29.95,-0.74,-2.47,5733.09,16839.797,16.810543,3.032245,4.244824,18.045712
600519.SH,20040824,29.0,29.4,29.0,29.35,29.21,0.14,0.48,2859.89,8339.871,16.891114,3.046778,4.265169,18.132203
600519.SH,20040825,29.5,29.51,29.1,29.46,29.35,0.11,0.37,1630.89,4768.554,16.954420,3.058197,4.281155,18.200160
600519.SH,20040826,29.2,29.6,29.2,29.53,29.46,0.07,0.24,2161.1,6353.347,16.994705,3.065464,4.291327,18.243405
600519.SH,20040827,29.49,29.65,29.3,29.46,29.53,-0.07,-0.24,1324.9,3898.855,16.954420,3.058197,4.281155,18.200160
600519.SH,20040830,29.2,29.39,28.8,28.97,29.46,-0.49,-1.66,3491.73,10126.801,16.672421,3.007331,4.209947,17.897442
600519.SH,20040831,29.29,29.9,28.9,29.17,28.97,0.2,0.69,2413.83,7032.456,16.787523,3.028093,4.239012,18.021000
600519.SH,20040901,29.05,29.05,28.6,28.62,29.17,-0.55,-1.89,3798.03,10907.461,16.470994,2.970998,4.159085,17.681214
600519.SH,20040902,28.47,28.7,27.91,28.69,28.62,0.07,0.24,4399.83,12428.743,16.511280,2.978265,4.169257,17.724460
600519.SH,20040903,28.5,28.71,28.1,28.67,28.69,-0.02,-0.07,2729.64,7734.124,16.499770,2.976189,4.166351,17.712104
600519.SH,20040906,28.33,28.8,28.33,28.71,28.67,0.04,0.14,2327.13,6677.838,16.522790,2.980341,4.172164,17.736816
600519.SH,20040907,28.97,29.12,28.8,29.0,28.71,0.29,1.01,2635.4,7621.058,16.689687,3.010446,4.214307,17.915975
600519.SH,20040908,29.07,29.6,29.02,29.54,29.0,0.54,1.86,4696.34,13766.558,17.000460,3.066502,4.292780,18.249583
600519.SH,20040909,29.55,30.0,29.35,29.66,29.54,0.12,0.41,10208.81,30324.405,17.069521,3.078959,4.310219,18.323718
600519.SH,20040910,29.6,29.8,29.3,29.68,29.66,0.02,0.07,2206.35,6519.369,17.081031,3.081035,4.313125,18.336074
600519.SH,20040913,29.68,29.68,29.0,29.4,29.68,-0.28,-0.94,3242.88,9459.18,16.919889,3.051969,4.272435,18.163092
600519.SH,20040914,29.4,30.0,29.0,29.84,29.4,0.44,1.5,6125.94,18071.359,17.173112,3.097645,4.336377,18.434921
600519.SH,20040915,29.78,31.19,29.62,31.15,29.84,1.31,4.39,11409.58,35117.697,17.927025,3.233634,4.526747,19.244229
600519.SH,20040916,31.1,32.0,31.0,31.63,31.15,0.48,1.54,11471.61,36213.781,18.203269,3.283462,4.596501,19.540769
600519.SH,20040917,31.77,32.41,31.11,32.3,31.63,0.67,2.12,13196.89,42076.514,18.588858,3.353013,4.693866,19.954690
600519.SH,20040920,32.55,33.0,32.21,32.69,32.3,0.39,1.21,12021.66,39168.091,18.813305,3.393499,4.750541,20.195629
600519.SH,20040921,32.09,32.98,32.09,32.3,32.69,-0.39,-1.19,8374.13,27222.818,18.588858,3.353013,4.693866,19.954690
600519.SH,20040922,32.03,32.49,32.03,32.16,32.3,-0.14,-0.43,4348.12,13965.168,18.508287,3.338480,4.673521,19.868199
600519.SH,20040923,32.11,33.52,32.11,33.42,32.16,1.26,3.92,17667.48,58219.692,19.233425,3.469279,4.856625,20.646617
600519.SH,20040924,33.6,35.89,33.6,34.49,33.42,1.07,3.2,30981.37,108295.826,19.849217,3.580354,5.012119,21.307655
600519.SH,20040927,34.95,35.98,34.5,34.93,34.49,0.44,1.28,6066.63,21339.456,20.102440,3.626030,5.076060,21.579483
600519.SH,20040928,34.89,35.97,34.8,35.8,34.93,0.87,2.49,6740.55,23948.625,20.603130,3.716343,5.202489,22.116963
600519.SH,20040929,35.8,36.18,35.4,35.54,35.8,-0.26,-0.73,13628.42,48864.987,20.453499,3.689353,5.164706,21.956337
600519.SH,20040930,35.5,36.08,34.55,35.97,35.54,0.43,1.21,7366.47,26230.672,20.700966,3.733991,5.227194,22.221987
600519.SH,20041008,35.49,36.55,35.01,36.51,35.97,0.54,1.5,9667.84,34809.243,21.011740,3.790047,5.305667,22.555595
600519.SH,20041011,36.55,38.12,36.55,37.17,36.51,0.66,1.81,10197.76,38270.567,21.391574,3.858561,5.401579,22.963338
600519.SH,20041012,36.9,36.9,35.6,36.03,37.17,-1.14,-3.07,7452.22,26810.8,20.735497,3.740219,5.235913,22.259055
600519.SH,20041013,35.73,35.95,35.11,35.69,36.03,-0.34,-0.94,6645.17,23571.291,20.539825,3.704924,5.186504,22.049005
600519.SH,20041014,35.7,36.88,35.18,35.37,35.69,-0.32,-0.9,6479.14,23199.283,20.355663,3.671705,5.140001,21.851312
600519.SH,20041015,35.0,36.0,34.66,35.35,35.37,-0.02,-0.06,5121.54,18189.199,20.344152,3.669629,5.137095,21.838956
600519.SH,20041018,35.29,35.32,34.65,34.86,35.35,-0.49,-1.39,2336.87,8190.572,20.062154,3.618763,5.065888,21.536238
600519.SH,20041019,34.8,36.2,34.7,35.98,34.86,1.12,3.21,10583.64,37755.969,20.706722,3.735029,5.228647,22.228165
600519.SH,20041020,36.0,37.51,35.81,36.68,35.98,0.7,1.95,15933.84,58326.643,19.288683,3.732999,4.942047,26.202570
600519.SH,20041021,36.55,37.5,35.8,37.07,36.68,0.39,1.06,5996.03,22003.54,19.493770,3.772690,4.994593,26.481169
600519.SH,20041022,37.03,39.41,37.0,39.15,37.07,2.08,5.61,18161.45,70151.234,20.587566,3.984376,5.274840,27.967029
600519.SH,20041025,39.5,40.3,39.12,39.46,39.15,0.31,0.79,15601.78,61900.269,20.750584,4.015925,5.316608,28.188479
600519.SH,20041026,39.18,39.88,38.7,39.8,39.46,0.34,0.86,4973.47,19618.432,20.929378,4.050528,5.362417,28.431360
600519.SH,20041027,39.84,40.6,39.32,39.4,39.8,-0.4,-1.01,11878.04,47630.068,20.719032,4.009819,5.308524,28.145618
600519.SH,20041028,39.1,39.66,38.62,39.0,39.4,-0.4,-1.02,9338.2,36495.905,20.508687,3.969110,5.254630,27.859875
600519.SH,20041029,38.01,39.3,38.01,38.96,39.0,-0.04,-0.1,14363.14,55678.746,20.487652,3.965039,5.249241,27.831301
600519.SH,20041101,38.58,39.57,38.52,39.38,38.96,0.42,1.08,3673.18,14302.88,20.708515,4.007784,5.305829,28.131331
600519.SH,20041102,39.0,39.1,38.1,39.09,39.38,-0.29,-0.74,3356.02,12926.156,20.556014,3.978270,5.266756,27.924167
600519.SH,20041103,39.0,39.2,38.4,38.93,39.09,-0.16,-0.41,7615.86,29484.721,20.471876,3.961986,5.245199,27.809870
600519.SH,20041104,38.6,39.0,38.16,38.31,38.93,-0.62,-1.59,6785.67,26198.028,20.145841,3.898887,5.161663,27.366970
600519.SH,20041105,38.05,38.05,35.99,36.52,38.31,-1.79,-4.67,25994.09,95080.945,19.204545,3.716715,4.920489,26.088273
600519.SH,20041108,36.5,37.0,36.02,36.97,36.52,0.45,1.23,3585.53,13062.547,19.441183,3.762513,4.981120,26.409733
600519.SH,20041109,37.3,38.3,36.95,38.29,36.97,1.32,3.57,7314.79,27801.916,20.135323,3.896852,5.158969,27.352683
600519.SH,20041110,38.0,39.83,38.0,39.45,38.29,1.16,3.03,11288.62,44436.007,20.745325,4.014908,5.315260,28.181335
600519.SH,20041111,39.4,39.8,38.8,38.8,39.45,-0.65,-1.65,8330.13,32780.357,20.403514,3.948756,5.227683,27.717004
600519.SH,20041112,38.68,39.1,38.27,38.5,38.8,-0.3,-0.77,5667.94,21837.428,20.245755,3.918224,5.187263,27.502697
600519.SH,20041115,38.51,38.8,37.6,38.76,38.5,0.26,0.68,8947.76,34292.416,20.382479,3.944685,5.222294,27.688430
600519.SH,20041116,38.5,38.76,38.0,38.0,38.76,-0.76,-1.96,3298.47,12563.653,19.982823,3.867338,5.119896,27.145520
600519.SH,20041117,38.0,38.21,37.7,38.0,38.0,0.0,0.0,8032.72,30415.917,19.982823,3.867338,5.119896,27.145520
600519.SH,20041118,37.98,38.25,37.55,37.98,38.0,-0.02,-0.05,2624.16,9967.008,19.972306,3.865303,5.117201,27.131232
600519.SH,20041119,38.01,38.01,37.7,37.91,37.98,-0.07,-0.18,3196.34,12098.84,19.935495,3.858179,5.107770,27.081228
600519.SH,20041122,37.81,37.9,37.1,37.4,37.91,-0.51,-1.35,6429.08,24094.05,19.667305,3.806275,5.039055,26.716906
600519.SH,20041123,37.25,37.59,36.8,36.87,37.4,-0.53,-1.42,6155.9,22797.433,19.388597,3.752336,4.967646,26.338298
600519.SH,20041124,36.79,37.2,36.5,36.55,36.87,-0.32,-0.87,4292.06,15819.097,19.220321,3.719769,4.924531,26.109704
600519.SH,20041125,36.41,38.08,36.41,37.63,36.55,1.08,2.95,5924.14,22286.271,19.788253,3.829682,5.070044,26.881208
600519.SH,20041126,37.62,37.96,37.3,37.61,37.63,-0.02,-0.05,1974.01,7411.584,19.777736,3.827647,5.067349,26.866921
600519.SH,20041129,37.65,38.56,37.6,38.09,37.61,0.48,1.28,5442.53,20728.652,20.030151,3.876498,5.132022,27.209812
600519.SH,20041130,37.33,38.0,37.0,37.05,38.09,-1.04,-2.73,1618.3,6026.605,19.483252,3.770655,4.991898,26.466882
600519.SH,20041201,37.51,37.51,36.8,36.99,37.05,-0.06,-0.16,784.9,2900.938,19.451701,3.764548,4.983814,26.424020
600519.SH,20041202,37.2,37.2,36.5,37.0,36.99,0.01,0.03,3985.28,14671.547,19.456959,3.765566,4.985162,26.431164
600519.SH,20041203,36.8,37.09,36.6,36.74,37.0,-0.26,-0.7,626.24,2303.971,19.320235,3.739105,4.950131,26.245431
600519.SH,20041206,37.0,37.0,36.51,36.69,36.74,-0.05,-0.14,1111.17,4068.796,19.293941,3.734017,4.943394,26.209713
600519.SH,20041207,36.52,37.1,36.51,36.78,36.69,0.09,0.25,1899.08,6998.528,19.341269,3.743176,4.955520,26.274005
600519.SH,20041208,37.0,37.17,36.5,36.81,36.78,0.03,0.08,10290.83,37575.758,19.357045,3.746229,4.959562,26.295436
600519.SH,20041209,36.81,37.5,36.58,36.59,36.81,-0.22,-0.6,11349.04,41890.865,19.241355,3.723840,4.929921,26.138278
600519.SH,20041210,36.66,37.01,36.63,37.0,36.59,0.41,1.12,897.03,3311.205,19.456959,3.765566,4.985162,26.431164
600519.SH,20041213,36.6,37.2,36.6,37.1,37.0,0.1,0.27,2208.32,8189.873,19.509546,3.775743,4.998635,26.502599
600519.SH,20041214,37.0,37.1,36.78,36.78,37.1,-0.32,-0.86,1245.44,4601.617,19.341269,3.743176,4.955520,26.274005
600519.SH,20041215,36.58,37.08,36.5,36.51,36.78,-0.27,-0.73,10969.73,40055.481,19.199286,3.715698,4.919142,26.081129
600519.SH,20041216,36.5,36.88,36.3,36.76,36.51,0.25,0.68,11500.03,42361.519,19.330752,3.741141,4.952826,26.259718
600519.SH,20041217,36.5,36.55,36.07,36.2,36.76,-0.56,-1.52,1049.03,3805.636,19.036268,3.684148,4.877374,25.859679
600519.SH,20041220,36.0,36.5,34.82,34.9,36.2,-1.3,-3.59,2459.3,8749.161,18.352645,3.551845,4.702220,24.931017
600519.SH,20041221,35.0,35.4,34.66,34.73,34.9,-0.17,-0.49,2198.68,7700.17,18.263248,3.534543,4.679315,24.809576
600519.SH,20041222,34.67,35.35,34.18,35.3,34.73,0.57,1.64,3168.54,11055.083,18.562991,3.592554,4.756114,25.216759
600519.SH,20041223,35.3,35.77,35.2,35.2,35.3,-0.1,-0.28,6883.48,24351.861,18.510404,3.582376,4.742640,25.145323
600519.SH,20041224,35.0,35.85,35.0,35.5,35.2,0.3,0.85,4469.59,15920.008,18.668164,3.612908,4.783061,25.359630
600519.SH,20041227,35.5,36.07,35.5,36.0,35.5,0.5,1.41,1570.84,5614.076,18.931095,3.663794,4.850428,25.716808
600519.SH,20041228,35.5,36.93,35.5,36.67,36.0,0.67,1.86,2924.12,10655.265,19.283424,3.731981,4.940699,26.195426
600519.SH,20041229,36.99,37.48,36.67,37.28,36.67,0.61,1.66,5654.78,21025.179,19.604201,3.794062,5.022887,26.631183
600519.SH,20041230,36.9,37.25,36.33,36.81,37.28,-0.47,-1.26,3345.0,12358.921,19.357045,3.746229,4.959562,26.295436
600519.SH,20041231,36.7,37.7,36.08,36.64,36.81,-0.17,-0.46,5869.9,21514.898,19.267648,3.728928,4.936657,26.173996
600519.SH,20050104,36.4,36.8,36.0,36.45,36.64,-0.19,-0.52,2348.81,8566.179,19.167734,3.709591,4.909235,26.038268
600519.SH,20050105,36.4,37.28,36.23,37.24,36.45,0.79,2.17,6139.33,22582.4,19.583167,3.789991,5.015635,26.602609
600519.SH,20050106,37.0,37.1,36.5,36.6,37.24,-0.64,-1.72,5523.72,20282.548,19.246614,3.724857,4.929437,26.145421
600519.SH,20050107,36.5,37.2,36.5,36.9,36.6,0.3,0.82,3002.74,11115.44,19.404373,3.755389,4.969842,26.359728
600519.SH,20050110,36.9,38.3,36.9,38.25,36.9,1.35,3.66,10718.11,40597.723,20.114289,3.892781,5.151666,27.324108
600519.SH,20050111,38.26,38.6,38.2,38.3,38.25,0.05,0.13,5003.56,19240.403,20.140582,3.897870,5.158400,27.359826
600519.SH,20050112,38.28,38.45,37.88,38.4,38.3,0.1,0.26,3389.03,12949.338,20.193169,3.908047,5.171869,27.431262
600519.SH,20050113,38.1,38.85,38.1,38.62,38.4,0.22,0.57,2883.83,11159.242,20.308859,3.930437,5.201499,27.588420
600519.SH,20050114,38.45,38.7,37.7,37.92,38.62,-0.7,-1.81,3338.47,12691.131,19.940754,3.859196,5.107220,27.088371
600519.SH,20050117,37.45,38.18,37.11,37.9,37.92,-0.02,-0.05,1812.39,6845.213,19.930237,3.857161,5.104527,27.074084
600519.SH,20050118,37.9,38.5,37.7,38.5,37.9,0.6,1.58,2638.2,10016.326,20.245755,3.918224,5.185337,27.502697
600519.SH,20050119,38.0,38.88,37.9,37.92,38.5,-0.58,-1.51,2652.0,10180.585,19.940754,3.859196,5.107220,27.088371
600519.SH,20050120,37.84,37.99,37.5,37.91,37.92,-0.01,-0.03,974.05,3670.093,19.935495,3.858179,5.105873,27.081228
600519.SH,20050121,37.6,38.0,36.5,37.9,37.91,-0.01,-0.03,3177.36,11879.307,19.930237,3.857161,5.104527,27.074084
